cod_sed;secretaria;codigo_institucion;nombre_institucion;licencia;fecha_licencia;cod_dpto;departamento;cod_mpio;municipio;certificado_calidad;numero_certificacion;norma;entidad_emisora;estado_certificacion;año_corte;mes_corte
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;4593;INSTITUTO DE FORMACION PARA EL TRABAJO Y EL DESARROLLO HUMANO FORMAR;093;05/28/2007 12:00:00 AM;47;MAGDALENA;47980;ZONA BANANERA;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8859;MARIA LAURA MONTOYA;663;02/27/2018 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3758;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA;7597;ACADEMIA Y COSMÉTICOS FREDELFY;201500000366;01/06/2015 12:00:00 AM;5;ANTIOQUIA;5154;CAUCASIA;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;7030;SOCIEDAD  PIA  SALAESIANA-  DON BOSCO;20151700025494;04/22/2015 12:00:00 AM;19;CAUCA;19001;POPAYÁN;SI;FT-CER289125;NTC 5555;ICONTEC;RENOVADA;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;3876;"INSTITUCION DE FORMACION TECNICA LABORAL EN GAS Y PETROLEO ""INGASPETROL""";7381;09/07/2009 12:00:00 AM;25;CUNDINAMARCA;25386;LA MESA;NO;;;;;2020;11
3826;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO;8525;Centro de Capacitacion para la Tecnologia  y el Trabajo  CEDECATT;1467;05/16/2017 12:00:00 AM;86;PUTUMAYO;86320;ORITO;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4584;ESCUELA DE DISEÑO  Y ALTA COSTURA;2768;12/16/2091 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;6052;ACADEMIA MANDALA S.A.S;3799;09/09/2019 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;8852;CENTRO EDUCATIVO DE IDIOMAS EXTRANJEROS- WISDOM ACADEMY;20181700032104;04/06/2018 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;8658;INSTITUTO TECNICO LABORAL DISKOVER US;486;06/08/2017 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;NO;;;;;2020;11
3767;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOLÍVAR;7849;INSTITUTO TECNICO PARA EL SERVICIO EDUCATIVO REGIONAL TECNISER;4459;11/16/2017 12:00:00 AM;13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;NO;;;;;2020;11
4911;SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA;5260;INSTITUTO DE FORMACION TECNICO CAJAMAG;1270;09/09/2009 12:00:00 AM;47;MAGDALENA;47001;SANTA MARTA;SI;CO16.01538;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;9147;COPRPORACION UNIVERSITARIA MINUTO DE DIOS SANTA FE;PJ10345;08/01/2090 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;9371;ACADEMIA DE IDIOMAS SMART SOACHA;2231;10/28/2019 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;SI;CO20.01266;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;7526;INSTITUTO IDEAS CENTRO DE ESTUDIOS I.C.E;1389;04/29/2014 12:00:00 AM;52;NARIÑO;52885;YACUANQUER;NO;;;;;2020;11
3782;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA;4758;RIZOS ACADEMIA DE BELLEZA;0824;10/19/2010 12:00:00 AM;23;CÓRDOBA;23001;MONTERIA;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;3165;INSTITUTO DE PELUQUERIA Y ESTETICA MIREYA FASHION;0263;02/27/2007 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
10850;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ;9216;CENTRO DE IDIOMAS EVOLUCION S.A.S;667;05/07/2019 12:00:00 AM;25;CUNDINAMARCA;25269;FACATATIVÁ;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9154;BILINGÜES TRAINING CENTER MEDELLÍN;201850099402;01/30/2019 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;2574;ESCUELA AMERICANA DE NEGOCIOS - AMERICAN BUSINESS SCHOOL;3051;09/08/2009 12:00:00 AM;66;RISARALDA;66001;PEREIRA;SI;FT-CER221869;NTC 5555;ICONTEC;RENOVADA;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;8289;"CORPORACIÓN IBEROAMERICANA DE ESTUDIOS ""CIES""";1572;09/30/2013 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
3819;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;3637;CORPORACION DE ESTUDIOS TECNICOS DEL PACIFICO LTDA;0907;02/21/2012 12:00:00 AM;76;VALLE DEL CAUCA;76109;BUENAVENTURA;NO;;;;;2020;11
3816;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ;9284;CORPORACION PROYECTO FUTURO;002212;07/23/2019 12:00:00 AM;73;TOLIMA;73001;IBAGUÉ;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;6645;INSTITUTO OVERSEAS EDUCATION PROGRAMS;0896;04/15/2013 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;7925;CAJA SANTANDEREANA DE SUBSIDIO FAMILIAR CAJASAN;20833;10/21/2015 12:00:00 AM;68;SANTANDER;68679;SAN GIL;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;906;CENTRO DE PREPARACION ACADEMICA T Y T ENSENANZA Y TUTORIAS;5000;11/11/2004 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7443;"INSTITUTO DE ENSEÑANZA Y CAPACITACIÓN DE LA COSTA ""IDECO""";1012;09/15/2014 12:00:00 AM;23;CÓRDOBA;23855;VALENCIA;NO;;;;;2020;11
3803;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL QUINDÍO;6464;FUNDAPANACA - FUNDACION CENTRO INTERACTIVO DE CIENCIA Y TECNOLOGÍA DEL SECTOR AGROPECUARIO;001008;11/14/2012 12:00:00 AM;63;QUINDÍO;63594;QUIMBAYA;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;7261;"CORPORACION PARA EL DESARROLLO  EDUCATIVO  DEL NORTE DE SANTANDER  ""CORPODENS LTDA""";003714;12/28/2009 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;8543;CORPORACION EDUCATIVA COLOMBIANA CECOL;8459;06/15/2016 12:00:00 AM;68;SANTANDER;68432;MÁLAGA;SI;FT-CER711202;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3776;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORENCIA;3948;FUNDACION CIENCIAS DE LA SALUD SAN RAFAEL - FUNCISALUD;0276;05/15/2014 12:00:00 AM;18;CAQUETÁ;18001;FLORENCIA;NO;;;;;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;7474;IDEAS CENTRO DE ESTUDIOS ICE;5935;12/31/2014 12:00:00 AM;52;NARIÑO;52354;IMUÉS;NO;;;;;2020;11
3767;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOLÍVAR;8614;CORPORACION UNIDADES TECNICAS DE COLOMBIA (DUPLICADA);2838;10/22/2015 12:00:00 AM;13;BOLÍVAR;13670;SAN PABLO;NO;;;;;2020;11
3793;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MAICAO;8694;CORPORACIÓN REGIONAL TECNOLÓGICA DE LA GUAJIRA;745;04/24/2016 12:00:00 AM;44;LA GUAJIRA;44430;MAICAO;NO;;;;;2020;11
3773;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CALDAS;5513;UTB UNIDADES TECNICAS DE BOYACA;4633;09/12/2011 12:00:00 AM;17;CALDAS;17380;LA DORADA;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;6588;FUNDACION SOCIAL COTRASENA;3154;06/27/2013 12:00:00 AM;66;RISARALDA;66001;PEREIRA;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;7216;ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA;RL-02243-2014;06/06/2014 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3789;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CHOCÓ;7420;Instituto técnico en computación y sistemas E.A.T (INTECOS);0228;02/03/2015 12:00:00 AM;27;CHOCO;27006;ACANDÍ;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;6942;HRT INSTITUCIÓN EDUCATIVA MUSICAL;10728;10/30/2013 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3789;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CHOCÓ;9625;"CAJAS DE COMPENSACIÓN FAMILIAR DEL CHOCÓ ""CONFACHOCÓ""";2916;09/13/2019 12:00:00 AM;27;CHOCO;27615;RIOSUCIO;NO;;;;;2020;11
4436;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PITALITO;8916;CENTRO DE FORMACION EMPRESARIAL COMFAMILIAR HUILA;243;02/13/2018 12:00:00 AM;41;HUILA;41551;PITALITO;NO;;;;;2020;11
3816;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ;6990;CENTRO DE ENTRENAMIENTO BIBLICO DANIEL;4487;12/26/2019 12:00:00 AM;73;TOLIMA;73001;IBAGUÉ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;324;CEFAP DE LA CARACAS;3664;08/09/2094 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;20.030.3;NTC 5555;CELAC;RENOVADA;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;7237;CENTRO DE FORMACIÓN PARA EL  EMPRENDIMIENTO  Y DESARROLLO HUMANO -  CFOREM;1768;07/29/2014 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3798;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO;7614;INSTITUTO DE CAPACITACIÓN EN ÁREAS ADMINISTRATIVAS Y SISTEMAS INCAAS;1036;04/23/2012 12:00:00 AM;52;NARIÑO;52022;ALDANA;NO;;;;;2020;11
3810;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;2347;"FUNDACION EDUCATIVA DEL ORIENTE COLOMBIANO ""UNIORIENTE""";2062;11/24/2009 12:00:00 AM;68;SANTANDER;68081;BARRANCABERMEJA;SI;FT 015-1;NTC 5555;ICONTEC;RENOVADA;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9155;LA ESCUELA FOTOGRAFÍA DE MODA Y PRODUCTO;201950007259;03/05/2019 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;7269;CENTRO EDUCATIVO TECHNICAL  PETROLEUM;2122;09/04/2014 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
4612;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO;8673;ESCUELA TECNICA DE GASTRONOMIA UNICHEF;611;08/08/2017 12:00:00 AM;76;VALLE DEL CAUCA;76892;YUMBO;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;6355;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS CIAF;1646;05/16/2012 12:00:00 AM;66;RISARALDA;66001;PEREIRA;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8145;CENTRO DE FORMACION Y EDUCACION TECNICA CENFETEC - CHAPARRAL;1309;03/28/2016 12:00:00 AM;73;TOLIMA;73168;CHAPARRAL;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;7205;CORPORACION COLEGIO TRIGAL DEL NORTE;0892;04/15/2013 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;8410;ACADEMIA DE ARTES CULINARIAS LE GOURMET;4687;06/28/2013 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;;;;;2020;11
3824;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA;6537;ESCUELA DE EDUCACION PARA EL DESARROLLO DE COLOMBIA ESEDCO;2496;10/21/2008 12:00:00 AM;81;ARAUCA;81736;SARAVENA;NO;FT-CER551782;NTC 5555;ICONTEC;VENCIDA;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;7505;"INSTITUTO DE ENSEÑANZA Y CAPACITACIÓN TÉCNICA DE LA SABANA ""IDECTSA""";1347;12/10/2014 12:00:00 AM;23;CÓRDOBA;23678;SAN CARLOS;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;9072;ACADEMIA DE IDIOMAS PRAXIS;01-0118;12/03/2018 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;1236;FEE ESTUDIO EMPRESARIAL TEUSAQUILLO;8680;12/09/2097 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;SI;CO238882;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3793;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MAICAO;9187;CENTRO IBEROAMERICANO DE ESTUDIOS TÉCNICO LABORAL S.A.S;1514;09/17/2018 12:00:00 AM;44;LA GUAJIRA;44430;MAICAO;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;381;CENTRO DE CAPACITACIÓN EN ESTÉTICA FACIAL Y CORPORAL CORPOESTHETIC;4062;12/11/2002 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;7179;ESCUELA  DE  BALLET-  ALICIA ALONSO;001160;05/16/2011 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
3764;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ATLÁNTICO;7031;FUNDACION EDUCATIVA DEL NORTE - FUNDENORTE;2938;12/24/2013 12:00:00 AM;8;ATLÁNTICO;8421;LURUACO;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;1879;CENTRO DE IDIOMAS AMERICANO CIA;11250;12/10/2009 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;SI;IC&T-5555-59-287-02/18;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;RENOVADA;2020;11
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;8255;CORPORACION EDUCATIVA DEL CARIBE CEDELCA;255;06/26/2009 12:00:00 AM;47;MAGDALENA;47555;PLATO;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;8746;EDUCACION FUTURO;007271;12/07/2017 12:00:00 AM;25;CUNDINAMARCA;25214;COTA;SI;FT -CER231093;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3668;CENTRO DE  CAPACITACION  PUERTA DEL SOL;5775;07/16/2009 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
7609;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO;7321;ESCUELA DE AVIACION INEC;619;10/22/2014 12:00:00 AM;5;ANTIOQUIA;5615;RIONEGRO;SI;CO15.00191;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;1917;INSTITUTO DE SINTESIS ELECTRÓNICA ITSE;11236;12/09/2009 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;SI;IC&T-5555-61-293-01/19;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;RENOVADA;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;6669;INSTITUCIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO PREVENTION WORLD QHSE SAS;0934;05/24/2016 12:00:00 AM;41;HUILA;41001;NEIVA;SI;20.073-1;NTC 5555;CELAC;PRIMERA VEZ;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8105;CONSERVATORIO DE MÚSICA DE LA ORINOQUÍA;3611;11/25/2015 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;9362;FUNDACION EDUCAR PARA EL FUTURO;06266;08/27/2019 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;6495;INSTITUTO TÉCNICO DE CUNDINAMARCA;0229;02/04/2013 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;4416;CENTRO DE ESTUDIOS NAVARRA E.U.ESTUDIOS AVANZADOS EN SALUD;785;09/13/2011 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
3786;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUSAGASUGÁ;4220;INSTITUTO  TECNICO DE BELLEZA VIVIAN´N;680;09/28/2009 12:00:00 AM;25;CUNDINAMARCA;25290;FUSAGASUGÁ;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8495;INSTITUTO RAFAEL GARCIA HERREROS;0926--;03/04/2016 12:00:00 AM;73;TOLIMA;73411;LÍBANO;NO;;;;;2020;11
3809;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUCARAMANGA;7224;CENTRO DE FORMACION VIVIENDO;2168;07/14/2014 12:00:00 AM;68;SANTANDER;68001;BUCARAMANGA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6672;ACADEMIA DE BELLEZA MARILUZ;4106;12/16/2099 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3763;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TURBO;9594;INSTITUTO LENTE;4302;02/28/2018 12:00:00 AM;5;ANTIOQUIA;5837;TURBO;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;3676;CENTRO DE CAPACITACION BRITANICO BRITHIS TRAINING CENTER;3220-02003-0828;05/20/2009 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;7357;CENTRO DE CAPACITACIÓN VILLA DON BOSCO;09332;12/06/2012 12:00:00 AM;19;CAUCA;19698;SANTANDER DE QUILICHAO;SI;FT-CER203814;NTC 5555;ICONTEC;RENOVADA;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9467;ACADEMIA DE DANZA ORIENTAL MARÍA ISABEL ÁNGEL;201950117627;01/21/2020 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8516;INGENIERÍA Y TRANSPORTE AMARILES S.A.S.;823;03/23/2017 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
